Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
5509/2,19/01/2018 00:00:00,01:14:00,4,6,0,0,1,,,,,,,,,,,,,,,67,7
5509/2,19/01/2018 00:00:00,01:29:00,5,8,3,4,1,,,,,,,,,,,,,,,64,16
5509/2,19/01/2018 00:00:00,01:44:00,6,14,2,1,2,,,,,,,,,,,,,,,66,19
5509/2,19/01/2018 00:00:00,01:59:00,7,8,2,1,2,,,,,,,,,,,,,,,65,13
5509/2,19/01/2018 00:00:00,02:14:00,8,9,0,3,3,,,,,,,,,,,,,,,62,15
5509/2,19/01/2018 00:00:00,02:29:00,9,5,3,0,4,,,,,,,,,,,,,,,63,12
5509/2,19/01/2018 00:00:00,02:44:00,10,10,0,2,0,,,,,,,,,,,,,,,73,12
5509/2,19/01/2018 00:00:00,02:59:00,11,9,2,0,2,,,,,,,,,,,,,,,69,13
5509/2,19/01/2018 00:00:00,03:14:00,12,11,0,1,0,,,,,,,,,,,,,,,68,12
5509/2,19/01/2018 00:00:00,03:29:00,13,17,2,0,1,,,,,,,,,,,,,,,69,20
5509/2,19/01/2018 00:00:00,03:44:00,14,16,3,2,4,,,,,,,,,,,,,,,67,25
5509/2,19/01/2018 00:00:00,03:59:00,15,20,3,0,3,,,,,,,,,,,,,,,69,26
5509/2,19/01/2018 00:00:00,04:14:00,16,22,5,0,3,,,,,,,,,,,,,,,68,30
5509/2,19/01/2018 00:00:00,04:29:00,17,26,4,1,1,,,,,,,,,,,,,,,71,32
5509/2,19/01/2018 00:00:00,04:44:00,18,48,4,1,5,,,,,,,,,,,,,,,70,58
5509/2,19/01/2018 00:00:00,04:59:00,19,74,9,3,2,,,,,,,,,,,,,,,73,88
5509/2,19/01/2018 00:00:00,05:14:00,20,104,13,5,15,,,,,,,,,,,,,,,70,137
5509/2,19/01/2018 00:00:00,05:29:00,21,138,22,5,8,,,,,,,,,,,,,,,72,173
5509/2,19/01/2018 00:00:00,05:44:00,22,239,44,12,10,,,,,,,,,,,,,,,72,305
5509/2,19/01/2018 00:00:00,05:59:00,23,335,63,15,14,,,,,,,,,,,,,,,71,427
5509/2,19/01/2018 00:00:00,06:14:00,24,436,63,16,6,,,,,,,,,,,,,,,69,521
5509/2,19/01/2018 00:00:00,06:29:00,25,514,84,27,4,,,,,,,,,,,,,,,69,629
5509/2,19/01/2018 00:00:00,06:44:00,26,597,95,26,12,,,,,,,,,,,,,,,65,730
5509/2,19/01/2018 00:00:00,06:59:00,27,629,81,20,10,,,,,,,,,,,,,,,66,740
5509/2,19/01/2018 00:00:00,07:14:00,28,675,71,24,13,,,,,,,,,,,,,,,64,783
5509/2,19/01/2018 00:00:00,07:29:00,29,703,69,35,11,,,,,,,,,,,,,,,59,818
5509/2,19/01/2018 00:00:00,07:44:00,30,696,48,25,15,,,,,,,,,,,,,,,63,784
5509/2,19/01/2018 00:00:00,07:59:00,31,619,60,19,19,,,,,,,,,,,,,,,65,717
5509/2,19/01/2018 00:00:00,08:14:00,32,674,62,25,17,,,,,,,,,,,,,,,63,778
5509/2,19/01/2018 00:00:00,08:29:00,33,609,53,35,21,,,,,,,,,,,,,,,66,718
5509/2,19/01/2018 00:00:00,08:44:00,34,519,43,32,12,,,,,,,,,,,,,,,68,606
5509/2,19/01/2018 00:00:00,08:59:00,35,461,31,24,14,,,,,,,,,,,,,,,69,530
5509/2,19/01/2018 00:00:00,09:14:00,36,384,32,22,18,,,,,,,,,,,,,,,69,456
5509/2,19/01/2018 00:00:00,09:29:00,37,365,44,28,16,,,,,,,,,,,,,,,68,453
5509/2,19/01/2018 00:00:00,09:44:00,38,334,30,23,14,,,,,,,,,,,,,,,68,401
5509/2,19/01/2018 00:00:00,09:59:00,39,299,36,17,26,,,,,,,,,,,,,,,69,378
5509/2,19/01/2018 00:00:00,10:14:00,40,288,24,20,17,,,,,,,,,,,,,,,70,349
5509/2,19/01/2018 00:00:00,10:29:00,41,261,25,30,11,,,,,,,,,,,,,,,69,327
5509/2,19/01/2018 00:00:00,10:44:00,42,247,26,20,8,,,,,,,,,,,,,,,70,301
5509/2,19/01/2018 00:00:00,10:59:00,43,281,27,24,16,,,,,,,,,,,,,,,70,348
5509/2,19/01/2018 00:00:00,11:14:00,44,291,21,21,7,,,,,,,,,,,,,,,70,340
5509/2,19/01/2018 00:00:00,11:29:00,45,269,34,12,13,,,,,,,,,,,,,,,71,328
5509/2,19/01/2018 00:00:00,11:44:00,46,278,24,20,16,,,,,,,,,,,,,,,70,338
5509/2,19/01/2018 00:00:00,11:59:00,47,291,19,25,13,,,,,,,,,,,,,,,70,348
5509/2,19/01/2018 00:00:00,12:14:00,48,299,20,27,16,,,,,,,,,,,,,,,70,362
5509/2,19/01/2018 00:00:00,12:29:00,49,289,13,24,16,,,,,,,,,,,,,,,70,342
5509/2,19/01/2018 00:00:00,12:44:00,50,262,16,17,13,,,,,,,,,,,,,,,70,308
5509/2,19/01/2018 00:00:00,12:59:00,51,259,17,19,5,,,,,,,,,,,,,,,70,300
5509/2,19/01/2018 00:00:00,13:14:00,52,285,25,23,7,,,,,,,,,,,,,,,70,340
5509/2,19/01/2018 00:00:00,13:29:00,53,262,21,18,5,,,,,,,,,,,,,,,69,306
5509/2,19/01/2018 00:00:00,13:44:00,54,287,14,19,5,,,,,,,,,,,,,,,71,325
5509/2,19/01/2018 00:00:00,13:59:00,55,259,24,26,8,,,,,,,,,,,,,,,69,317
5509/2,19/01/2018 00:00:00,14:14:00,56,268,16,17,7,,,,,,,,,,,,,,,70,308
5509/2,19/01/2018 00:00:00,14:29:00,57,235,28,19,9,,,,,,,,,,,,,,,70,291
5509/2,19/01/2018 00:00:00,14:44:00,58,258,19,20,8,,,,,,,,,,,,,,,69,305
5509/2,19/01/2018 00:00:00,14:59:00,59,291,20,15,7,,,,,,,,,,,,,,,70,333
5509/2,19/01/2018 00:00:00,15:14:00,60,277,22,20,8,,,,,,,,,,,,,,,70,327
5509/2,19/01/2018 00:00:00,15:29:00,61,562,35,25,17,,,,,,,,,,,,,,,65,639
5509/2,19/01/2018 00:00:00,15:44:00,62,342,18,14,6,,,,,,,,,,,,,,,71,380
5509/2,19/01/2018 00:00:00,15:59:00,63,387,21,11,8,,,,,,,,,,,,,,,70,427
5509/2,19/01/2018 00:00:00,16:14:00,64,381,29,14,11,,,,,,,,,,,,,,,71,435
5509/2,19/01/2018 00:00:00,16:29:00,65,382,26,8,8,,,,,,,,,,,,,,,71,424
5509/2,19/01/2018 00:00:00,16:44:00,66,408,21,14,4,,,,,,,,,,,,,,,71,447
5509/2,19/01/2018 00:00:00,16:59:00,67,358,15,9,4,,,,,,,,,,,,,,,70,386
5509/2,19/01/2018 00:00:00,17:14:00,68,352,14,8,10,,,,,,,,,,,,,,,70,384
5509/2,19/01/2018 00:00:00,17:29:00,69,376,17,5,3,,,,,,,,,,,,,,,69,401
5509/2,19/01/2018 00:00:00,17:44:00,70,362,20,11,2,,,,,,,,,,,,,,,70,395
5509/2,19/01/2018 00:00:00,17:59:00,71,307,14,3,2,,,,,,,,,,,,,,,70,326
5509/2,19/01/2018 00:00:00,18:14:00,72,312,13,2,7,,,,,,,,,,,,,,,69,334
5509/2,19/01/2018 00:00:00,18:29:00,73,271,7,2,3,,,,,,,,,,,,,,,70,283
5509/2,19/01/2018 00:00:00,18:44:00,74,310,12,7,6,,,,,,,,,,,,,,,70,335
5509/2,19/01/2018 00:00:00,18:59:00,75,239,15,5,6,,,,,,,,,,,,,,,71,265
5509/2,19/01/2018 00:00:00,19:14:00,76,224,7,1,7,,,,,,,,,,,,,,,70,239
5509/2,19/01/2018 00:00:00,19:29:00,77,192,4,3,7,,,,,,,,,,,,,,,70,206
5509/2,19/01/2018 00:00:00,19:44:00,78,196,9,3,5,,,,,,,,,,,,,,,71,213
5509/2,19/01/2018 00:00:00,19:59:00,79,161,5,1,9,,,,,,,,,,,,,,,70,176
5509/2,19/01/2018 00:00:00,20:14:00,80,131,6,2,4,,,,,,,,,,,,,,,70,143
5509/2,19/01/2018 00:00:00,20:29:00,81,156,2,1,4,,,,,,,,,,,,,,,72,163
5509/2,19/01/2018 00:00:00,20:44:00,82,102,5,3,3,,,,,,,,,,,,,,,71,113
5509/2,19/01/2018 00:00:00,20:59:00,83,94,7,2,1,,,,,,,,,,,,,,,71,104
5509/2,19/01/2018 00:00:00,21:14:00,84,79,5,4,3,,,,,,,,,,,,,,,70,91
5509/2,19/01/2018 00:00:00,21:29:00,85,102,3,1,1,,,,,,,,,,,,,,,71,107
5509/2,19/01/2018 00:00:00,21:44:00,86,87,4,1,5,,,,,,,,,,,,,,,69,97
5509/2,19/01/2018 00:00:00,21:59:00,87,89,3,1,2,,,,,,,,,,,,,,,72,95
5509/2,19/01/2018 00:00:00,22:14:00,88,62,5,1,5,,,,,,,,,,,,,,,68,73
5509/2,19/01/2018 00:00:00,22:29:00,89,90,6,6,3,,,,,,,,,,,,,,,69,105
5509/2,19/01/2018 00:00:00,22:44:00,90,69,3,6,3,,,,,,,,,,,,,,,69,81
5509/2,19/01/2018 00:00:00,22:59:00,91,64,5,1,3,,,,,,,,,,,,,,,70,73
5509/2,19/01/2018 00:00:00,23:14:00,92,48,0,0,0,,,,,,,,,,,,,,,71,48
5509/2,19/01/2018 00:00:00,23:29:00,93,37,4,2,2,,,,,,,,,,,,,,,68,45
5509/2,19/01/2018 00:00:00,23:44:00,94,41,1,2,2,,,,,,,,,,,,,,,68,46
5509/2,19/01/2018 00:00:00,23:59:00,95,30,4,1,0,,,,,,,,,,,,,,,69,35
5509/2,20/01/2018 00:00:00,00:14:00,0,26,3,0,2,,,,,,,,,,,,,,,69,31
5509/2,20/01/2018 00:00:00,00:29:00,1,23,4,1,4,,,,,,,,,,,,,,,68,32
5509/2,20/01/2018 00:00:00,00:44:00,2,22,1,1,0,,,,,,,,,,,,,,,73,24
5509/2,20/01/2018 00:00:00,00:59:00,3,13,0,3,2,,,,,,,,,,,,,,,67,18
5509/2,20/01/2018 00:00:00,01:14:00,4,13,1,0,2,,,,,,,,,,,,,,,66,16
5509/2,20/01/2018 00:00:00,01:29:00,5,7,2,0,1,,,,,,,,,,,,,,,63,10
5509/2,20/01/2018 00:00:00,01:44:00,6,14,4,1,0,,,,,,,,,,,,,,,70,19
5509/2,20/01/2018 00:00:00,01:59:00,7,10,0,0,1,,,,,,,,,,,,,,,68,11
5509/2,20/01/2018 00:00:00,02:14:00,8,15,1,0,1,,,,,,,,,,,,,,,67,17
5509/2,20/01/2018 00:00:00,02:29:00,9,6,1,2,0,,,,,,,,,,,,,,,65,9
5509/2,20/01/2018 00:00:00,02:44:00,10,18,0,0,2,,,,,,,,,,,,,,,69,20
5509/2,20/01/2018 00:00:00,02:59:00,11,9,2,1,0,,,,,,,,,,,,,,,71,12
5509/2,20/01/2018 00:00:00,03:14:00,12,17,0,3,2,,,,,,,,,,,,,,,66,22
5509/2,20/01/2018 00:00:00,03:29:00,13,18,1,0,4,,,,,,,,,,,,,,,68,23
5509/2,20/01/2018 00:00:00,03:44:00,14,24,0,0,1,,,,,,,,,,,,,,,70,25
5509/2,20/01/2018 00:00:00,03:59:00,15,18,3,2,2,,,,,,,,,,,,,,,70,25
5509/2,20/01/2018 00:00:00,04:14:00,16,26,4,0,2,,,,,,,,,,,,,,,68,32
5509/2,20/01/2018 00:00:00,04:29:00,17,20,3,1,1,,,,,,,,,,,,,,,69,25
5509/2,20/01/2018 00:00:00,04:44:00,18,22,2,0,2,,,,,,,,,,,,,,,69,26
5509/2,20/01/2018 00:00:00,04:59:00,19,49,6,1,3,,,,,,,,,,,,,,,72,59
5509/2,20/01/2018 00:00:00,05:14:00,20,56,6,2,7,,,,,,,,,,,,,,,68,71
5509/2,20/01/2018 00:00:00,05:29:00,21,57,4,2,2,,,,,,,,,,,,,,,68,65
5509/2,20/01/2018 00:00:00,05:44:00,22,65,14,6,5,,,,,,,,,,,,,,,66,90
5509/2,20/01/2018 00:00:00,05:59:00,23,90,15,6,0,,,,,,,,,,,,,,,69,111
5509/2,20/01/2018 00:00:00,06:14:00,24,99,22,8,5,,,,,,,,,,,,,,,69,134
5509/2,20/01/2018 00:00:00,06:29:00,25,121,17,9,2,,,,,,,,,,,,,,,69,149
5509/2,20/01/2018 00:00:00,06:44:00,26,145,21,8,5,,,,,,,,,,,,,,,69,179
5509/2,20/01/2018 00:00:00,06:59:00,27,160,18,6,9,,,,,,,,,,,,,,,69,193
5509/2,20/01/2018 00:00:00,07:14:00,28,177,20,10,12,,,,,,,,,,,,,,,68,219
5509/2,20/01/2018 00:00:00,07:29:00,29,203,24,9,4,,,,,,,,,,,,,,,69,240
5509/2,20/01/2018 00:00:00,07:44:00,30,221,22,4,9,,,,,,,,,,,,,,,71,256
5509/2,20/01/2018 00:00:00,07:59:00,31,228,15,4,9,,,,,,,,,,,,,,,71,256
5509/2,20/01/2018 00:00:00,08:14:00,32,263,20,8,14,,,,,,,,,,,,,,,71,305
5509/2,20/01/2018 00:00:00,08:29:00,33,289,14,6,4,,,,,,,,,,,,,,,72,313
5509/2,20/01/2018 00:00:00,08:44:00,34,273,24,9,6,,,,,,,,,,,,,,,73,312
5509/2,20/01/2018 00:00:00,08:59:00,35,284,17,5,9,,,,,,,,,,,,,,,72,315
5509/2,20/01/2018 00:00:00,09:14:00,36,291,12,9,10,,,,,,,,,,,,,,,71,322
5509/2,20/01/2018 00:00:00,09:29:00,37,325,19,7,12,,,,,,,,,,,,,,,70,363
5509/2,20/01/2018 00:00:00,09:44:00,38,283,9,5,3,,,,,,,,,,,,,,,71,300
5509/2,20/01/2018 00:00:00,09:59:00,39,325,14,10,4,,,,,,,,,,,,,,,72,353
5509/2,20/01/2018 00:00:00,10:14:00,40,324,13,7,7,,,,,,,,,,,,,,,72,351
5509/2,20/01/2018 00:00:00,10:29:00,41,360,23,4,5,,,,,,,,,,,,,,,72,392
5509/2,20/01/2018 00:00:00,10:44:00,42,374,19,8,4,,,,,,,,,,,,,,,71,405
5509/2,20/01/2018 00:00:00,10:59:00,43,372,15,13,4,,,,,,,,,,,,,,,71,404
5509/2,20/01/2018 00:00:00,11:14:00,44,364,22,4,5,,,,,,,,,,,,,,,70,395
5509/2,20/01/2018 00:00:00,11:29:00,45,330,17,12,7,,,,,,,,,,,,,,,70,366
5509/2,20/01/2018 00:00:00,11:44:00,46,322,15,3,3,,,,,,,,,,,,,,,71,343
5509/2,20/01/2018 00:00:00,11:59:00,47,376,14,12,3,,,,,,,,,,,,,,,71,405
5509/2,20/01/2018 00:00:00,12:14:00,48,358,7,8,2,,,,,,,,,,,,,,,73,375
5509/2,20/01/2018 00:00:00,12:29:00,49,340,6,4,2,,,,,,,,,,,,,,,73,352
5509/2,20/01/2018 00:00:00,12:44:00,50,331,13,8,4,,,,,,,,,,,,,,,72,356
5509/2,20/01/2018 00:00:00,12:59:00,51,328,12,6,1,,,,,,,,,,,,,,,72,347
5509/2,20/01/2018 00:00:00,13:14:00,52,322,7,5,6,,,,,,,,,,,,,,,73,340
5509/2,20/01/2018 00:00:00,13:29:00,53,367,9,3,5,,,,,,,,,,,,,,,73,384
5509/2,20/01/2018 00:00:00,13:44:00,54,323,14,4,2,,,,,,,,,,,,,,,72,343
5509/2,20/01/2018 00:00:00,13:59:00,55,286,12,4,4,,,,,,,,,,,,,,,73,306
5509/2,20/01/2018 00:00:00,14:14:00,56,329,8,8,5,,,,,,,,,,,,,,,71,350
5509/2,20/01/2018 00:00:00,14:29:00,57,296,12,2,2,,,,,,,,,,,,,,,73,312
5509/2,20/01/2018 00:00:00,14:44:00,58,323,18,3,0,,,,,,,,,,,,,,,73,344
5509/2,20/01/2018 00:00:00,14:59:00,59,320,9,2,7,,,,,,,,,,,,,,,72,338
5509/2,20/01/2018 00:00:00,15:14:00,60,324,12,9,2,,,,,,,,,,,,,,,71,347
5509/2,20/01/2018 00:00:00,15:29:00,61,337,8,5,2,,,,,,,,,,,,,,,69,352
5509/2,20/01/2018 00:00:00,15:44:00,62,285,12,3,1,,,,,,,,,,,,,,,71,301
5509/2,20/01/2018 00:00:00,15:59:00,63,319,9,3,3,,,,,,,,,,,,,,,71,334
5509/2,20/01/2018 00:00:00,16:14:00,64,341,10,6,3,,,,,,,,,,,,,,,71,360
5509/2,20/01/2018 00:00:00,16:29:00,65,374,6,4,1,,,,,,,,,,,,,,,70,385
5509/2,20/01/2018 00:00:00,16:44:00,66,326,6,3,1,,,,,,,,,,,,,,,71,336
5509/2,20/01/2018 00:00:00,16:59:00,67,324,15,1,2,,,,,,,,,,,,,,,71,342
5509/2,20/01/2018 00:00:00,17:14:00,68,342,8,7,0,,,,,,,,,,,,,,,69,357
5509/2,20/01/2018 00:00:00,17:29:00,69,348,7,8,3,,,,,,,,,,,,,,,68,366
5509/2,20/01/2018 00:00:00,17:44:00,70,335,6,6,3,,,,,,,,,,,,,,,69,350
5509/2,20/01/2018 00:00:00,17:59:00,71,304,2,2,3,,,,,,,,,,,,,,,69,311
5509/2,20/01/2018 00:00:00,18:14:00,72,288,11,4,1,,,,,,,,,,,,,,,70,304
5509/2,20/01/2018 00:00:00,18:29:00,73,235,7,2,2,,,,,,,,,,,,,,,70,246
5509/2,20/01/2018 00:00:00,18:44:00,74,245,9,1,6,,,,,,,,,,,,,,,69,261
5509/2,20/01/2018 00:00:00,18:59:00,75,192,4,0,2,,,,,,,,,,,,,,,71,198
5509/2,20/01/2018 00:00:00,19:14:00,76,215,2,0,1,,,,,,,,,,,,,,,71,218
5509/2,20/01/2018 00:00:00,19:29:00,77,198,3,4,1,,,,,,,,,,,,,,,72,206
5509/2,20/01/2018 00:00:00,19:44:00,78,155,3,3,1,,,,,,,,,,,,,,,72,162
5509/2,20/01/2018 00:00:00,19:59:00,79,132,3,2,4,,,,,,,,,,,,,,,71,141
5509/2,20/01/2018 00:00:00,20:14:00,80,128,5,0,5,,,,,,,,,,,,,,,70,138
5509/2,20/01/2018 00:00:00,20:29:00,81,132,1,3,4,,,,,,,,,,,,,,,71,140
5509/2,20/01/2018 00:00:00,20:44:00,82,102,2,1,2,,,,,,,,,,,,,,,71,107
5509/2,20/01/2018 00:00:00,20:59:00,83,111,3,2,1,,,,,,,,,,,,,,,71,117
5509/2,20/01/2018 00:00:00,21:14:00,84,88,8,0,1,,,,,,,,,,,,,,,69,97
5509/2,20/01/2018 00:00:00,21:29:00,85,82,6,0,2,,,,,,,,,,,,,,,72,90
5509/2,20/01/2018 00:00:00,21:44:00,86,104,3,1,4,,,,,,,,,,,,,,,71,112
5509/2,20/01/2018 00:00:00,21:59:00,87,93,6,0,3,,,,,,,,,,,,,,,71,102
5509/2,20/01/2018 00:00:00,22:14:00,88,73,1,0,3,,,,,,,,,,,,,,,71,77
5509/2,20/01/2018 00:00:00,22:29:00,89,83,0,2,4,,,,,,,,,,,,,,,69,89
5509/2,20/01/2018 00:00:00,22:44:00,90,89,6,2,3,,,,,,,,,,,,,,,71,100
5509/2,20/01/2018 00:00:00,22:59:00,91,88,0,2,0,,,,,,,,,,,,,,,69,90
5509/2,20/01/2018 00:00:00,23:14:00,92,73,10,2,3,,,,,,,,,,,,,,,69,88
5509/2,20/01/2018 00:00:00,23:29:00,93,60,0,1,0,,,,,,,,,,,,,,,71,61
5509/2,20/01/2018 00:00:00,23:44:00,94,54,1,1,1,,,,,,,,,,,,,,,70,57
5509/2,20/01/2018 00:00:00,23:59:00,95,39,3,0,2,,,,,,,,,,,,,,,70,44
5509/2,21/01/2018 00:00:00,00:14:00,0,35,3,0,1,,,,,,,,,,,,,,,70,39
5509/2,21/01/2018 00:00:00,00:29:00,1,23,2,1,2,,,,,,,,,,,,,,,70,28
5509/2,21/01/2018 00:00:00,00:44:00,2,26,1,0,2,,,,,,,,,,,,,,,70,29
5509/2,21/01/2018 00:00:00,00:59:00,3,19,0,0,4,,,,,,,,,,,,,,,69,23
5509/2,21/01/2018 00:00:00,01:14:00,4,14,0,0,2,,,,,,,,,,,,,,,68,16
5509/2,21/01/2018 00:00:00,01:29:00,5,11,2,0,0,,,,,,,,,,,,,,,71,13
5509/2,21/01/2018 00:00:00,01:44:00,6,16,1,1,1,,,,,,,,,,,,,,,71,19
5509/2,21/01/2018 00:00:00,01:59:00,7,15,2,0,1,,,,,,,,,,,,,,,69,18
5509/2,21/01/2018 00:00:00,02:14:00,8,17,0,0,4,,,,,,,,,,,,,,,69,21
5509/2,21/01/2018 00:00:00,02:29:00,9,13,1,0,1,,,,,,,,,,,,,,,75,15
5509/2,21/01/2018 00:00:00,02:44:00,10,7,2,0,1,,,,,,,,,,,,,,,71,10
5509/2,21/01/2018 00:00:00,02:59:00,11,17,0,1,1,,,,,,,,,,,,,,,74,19
5509/2,21/01/2018 00:00:00,03:14:00,12,14,2,1,1,,,,,,,,,,,,,,,73,18
5509/2,21/01/2018 00:00:00,03:29:00,13,16,1,2,1,,,,,,,,,,,,,,,70,20
5509/2,21/01/2018 00:00:00,03:44:00,14,17,1,0,0,,,,,,,,,,,,,,,70,18
5509/2,21/01/2018 00:00:00,03:59:00,15,21,0,0,2,,,,,,,,,,,,,,,68,23
5509/2,21/01/2018 00:00:00,04:14:00,16,17,0,0,3,,,,,,,,,,,,,,,68,20
5509/2,21/01/2018 00:00:00,04:29:00,17,24,1,0,2,,,,,,,,,,,,,,,71,27
5509/2,21/01/2018 00:00:00,04:44:00,18,30,1,0,1,,,,,,,,,,,,,,,72,32
5509/2,21/01/2018 00:00:00,04:59:00,19,39,5,0,1,,,,,,,,,,,,,,,71,45
5509/2,21/01/2018 00:00:00,05:14:00,20,23,2,1,3,,,,,,,,,,,,,,,68,29
5509/2,21/01/2018 00:00:00,05:29:00,21,46,4,1,1,,,,,,,,,,,,,,,72,52
5509/2,21/01/2018 00:00:00,05:44:00,22,51,3,2,4,,,,,,,,,,,,,,,70,60
5509/2,21/01/2018 00:00:00,05:59:00,23,49,4,3,5,,,,,,,,,,,,,,,70,61
5509/2,21/01/2018 00:00:00,06:14:00,24,55,8,1,5,,,,,,,,,,,,,,,70,69
5509/2,21/01/2018 00:00:00,06:29:00,25,71,8,3,7,,,,,,,,,,,,,,,70,89
5509/2,21/01/2018 00:00:00,06:44:00,26,50,11,4,2,,,,,,,,,,,,,,,72,67
5509/2,21/01/2018 00:00:00,06:59:00,27,68,5,2,2,,,,,,,,,,,,,,,72,77
5509/2,21/01/2018 00:00:00,07:14:00,28,93,10,5,5,,,,,,,,,,,,,,,69,113
5509/2,21/01/2018 00:00:00,07:29:00,29,129,5,3,6,,,,,,,,,,,,,,,72,143
5509/2,21/01/2018 00:00:00,07:44:00,30,119,4,0,6,,,,,,,,,,,,,,,73,129
5509/2,21/01/2018 00:00:00,07:59:00,31,110,4,1,4,,,,,,,,,,,,,,,73,119
5509/2,21/01/2018 00:00:00,08:14:00,32,105,6,4,3,,,,,,,,,,,,,,,71,118
5509/2,21/01/2018 00:00:00,08:29:00,33,120,6,1,3,,,,,,,,,,,,,,,71,130
5509/2,21/01/2018 00:00:00,08:44:00,34,129,10,5,8,,,,,,,,,,,,,,,71,152
5509/2,21/01/2018 00:00:00,08:59:00,35,164,12,3,5,,,,,,,,,,,,,,,70,184
5509/2,21/01/2018 00:00:00,09:14:00,36,167,4,5,3,,,,,,,,,,,,,,,70,179
5509/2,21/01/2018 00:00:00,09:29:00,37,206,6,4,4,,,,,,,,,,,,,,,70,220
5509/2,21/01/2018 00:00:00,09:44:00,38,205,7,4,5,,,,,,,,,,,,,,,68,221
5509/2,21/01/2018 00:00:00,09:59:00,39,269,3,6,3,,,,,,,,,,,,,,,69,281
5509/2,21/01/2018 00:00:00,10:14:00,40,263,9,6,5,,,,,,,,,,,,,,,70,283
5509/2,21/01/2018 00:00:00,10:29:00,41,247,7,6,3,,,,,,,,,,,,,,,69,263
5509/2,21/01/2018 00:00:00,10:44:00,42,283,5,3,3,,,,,,,,,,,,,,,70,294
5509/2,21/01/2018 00:00:00,10:59:00,43,307,15,5,6,,,,,,,,,,,,,,,69,333
5509/2,21/01/2018 00:00:00,11:14:00,44,347,8,2,2,,,,,,,,,,,,,,,70,359
5509/2,21/01/2018 00:00:00,11:29:00,45,311,6,5,2,,,,,,,,,,,,,,,69,324
5509/2,21/01/2018 00:00:00,11:44:00,46,332,8,2,9,,,,,,,,,,,,,,,68,351
5509/2,21/01/2018 00:00:00,11:59:00,47,301,8,4,2,,,,,,,,,,,,,,,68,315
5509/2,21/01/2018 00:00:00,12:14:00,48,349,6,2,4,,,,,,,,,,,,,,,68,361
5509/2,21/01/2018 00:00:00,12:29:00,49,350,9,5,0,,,,,,,,,,,,,,,69,364
5509/2,21/01/2018 00:00:00,12:44:00,50,304,12,3,7,,,,,,,,,,,,,,,69,326
5509/2,21/01/2018 00:00:00,12:59:00,51,354,13,2,1,,,,,,,,,,,,,,,70,370
5509/2,21/01/2018 00:00:00,13:14:00,52,325,12,3,5,,,,,,,,,,,,,,,69,345
5509/2,21/01/2018 00:00:00,13:29:00,53,320,8,1,2,,,,,,,,,,,,,,,70,331
5509/2,21/01/2018 00:00:00,13:44:00,54,352,10,5,4,,,,,,,,,,,,,,,71,371
5509/2,21/01/2018 00:00:00,13:59:00,55,339,10,2,3,,,,,,,,,,,,,,,70,354
5509/2,21/01/2018 00:00:00,14:14:00,56,334,10,9,5,,,,,,,,,,,,,,,69,358
5509/2,21/01/2018 00:00:00,14:29:00,57,299,10,1,1,,,,,,,,,,,,,,,70,311
5509/2,21/01/2018 00:00:00,14:44:00,58,301,8,0,4,,,,,,,,,,,,,,,71,313
5509/2,21/01/2018 00:00:00,14:59:00,59,360,16,2,2,,,,,,,,,,,,,,,69,380
5509/2,21/01/2018 00:00:00,15:14:00,60,360,10,4,1,,,,,,,,,,,,,,,68,375
5509/2,21/01/2018 00:00:00,15:29:00,61,387,8,6,2,,,,,,,,,,,,,,,70,403
5509/2,21/01/2018 00:00:00,15:44:00,62,355,10,1,3,,,,,,,,,,,,,,,72,369
5509/2,21/01/2018 00:00:00,15:59:00,63,396,7,4,0,,,,,,,,,,,,,,,70,407
5509/2,21/01/2018 00:00:00,16:14:00,64,391,8,6,2,,,,,,,,,,,,,,,66,407
5509/2,21/01/2018 00:00:00,16:29:00,65,398,12,4,5,,,,,,,,,,,,,,,66,419
5509/2,21/01/2018 00:00:00,16:44:00,66,358,8,1,0,,,,,,,,,,,,,,,68,367
5509/2,21/01/2018 00:00:00,16:59:00,67,335,13,6,3,,,,,,,,,,,,,,,67,357
5509/2,21/01/2018 00:00:00,17:14:00,68,358,10,4,2,,,,,,,,,,,,,,,66,374
5509/2,21/01/2018 00:00:00,17:29:00,69,349,8,3,1,,,,,,,,,,,,,,,66,361
5509/2,21/01/2018 00:00:00,17:44:00,70,343,4,4,1,,,,,,,,,,,,,,,68,352
5509/2,21/01/2018 00:00:00,17:59:00,71,272,7,1,2,,,,,,,,,,,,,,,68,282
5509/2,21/01/2018 00:00:00,18:14:00,72,306,3,2,1,,,,,,,,,,,,,,,67,312
5509/2,21/01/2018 00:00:00,18:29:00,73,241,6,3,2,,,,,,,,,,,,,,,68,252
5509/2,21/01/2018 00:00:00,18:44:00,74,288,9,4,3,,,,,,,,,,,,,,,68,304
5509/2,21/01/2018 00:00:00,18:59:00,75,265,8,2,2,,,,,,,,,,,,,,,70,277
5509/2,21/01/2018 00:00:00,19:14:00,76,286,4,2,1,,,,,,,,,,,,,,,70,293
